Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1988,14182,2009/6/22,Low,23,2433.55,0.05,Regular Air,355.93,125.99,8.08,Bobby Trafton,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2009/6/27
2947,21344,2012/12/9,Low,48,2011.46,0.01,Regular Air,171.07,41.32,8.66,Bobby Trafton,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,Deflect-o EconoMat Studded-- No Bevel Mat for Low Pile Carpeting,Medium Box,0.76,2012/12/16
2060,14727,2012/7/19,Medium,33,2269.41,0.05,Regular Air,630.18,70.97,3.5,Bobby Trafton,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2012/7/20
3088,22149,2011/9/23,Low,17,48.24,0.09,Regular Air,-1.62,2.88,1.01,Bobby Trafton,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Sanford Colorific Colored Pencils-- 12/Box,Wrap Bag,0.55,2011/9/28
4129,29349,2010/6/10,High,46,2526.54,0.04,Regular Air,772.11,65.99,2.5,Bobby Trafton,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,6000,Small Box,0.55,2010/6/12
2945,21344,2012/12/9,Low,29,587.2,0.08,Regular Air,134.25,20.89,1.99,Bobby Trafton,Quebec,Quebec,Corporate,Technology,Computer Peripherals,IBM 80 Minute CD-R Spindle-- 50/Pack,Small Pack,0.48,2012/12/13
2946,21344,2012/12/9,Low,39,110.79,0.05,Regular Air,42.68,2.89,0.5,Bobby Trafton,Quebec,Quebec,Corporate,Office Supplies,Labels,Avery 498,Small Box,0.38,2012/12/18
4130,29349,2010/6/10,High,33,162.39,0.1,Regular Air,-101.68,5.28,5.57,Bobby Trafton,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1981,Small Box,0.4,2010/6/12
5177,36832,2012/6/1,Low,43,532.89,0.09,Regular Air,210.53,12.97,1.49,Bobby Trafton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Mead 1st Gear 2" Zipper Binder-- Asst. Colors,Small Box,0.35,2012/6/8
5178,36832,2012/6/1,Low,24,60.69,0.06,Express Air,-25.65,2.12,1.99,Bobby Trafton,British Columbia,West,Small Business,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2012/6/6
5343,37957,2010/11/5,Not Specified,31,229.26,0,Regular Air,-37.2,6.81,5.48,Bobby Trafton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2010/11/6
5800,41152,2011/9/3,High,49,3702.92,0.03,Regular Air,541.92,76.72,19.95,Bobby Trafton,British Columbia,West,Corporate,Office Supplies,Appliances,Honeywell Enviracaire? Portable Air Cleaner for up to 8 x 10 Room,Large Box,0.54,2011/9/4
5801,41152,2011/9/3,High,29,53.99,0.1,Regular Air,-15.12,1.88,1.49,Bobby Trafton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Staples? General Use 3-Ring Binders,Small Box,0.37,2011/9/5
6855,48832,2010/5/5,High,48,4480.89,0.02,Delivery Truck,195.04,90.98,30,Bobby Trafton,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,2010/5/5
7896,56484,2011/11/21,Not Specified,6,176.58,0.1,Regular Air,28.34,30.56,2.99,Bobby Trafton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Surelock? Post Binders,Small Box,0.35,2011/11/22
7897,56484,2011/11/21,Not Specified,15,1121.84,0,Regular Air,-173.66,73.98,12.14,Bobby Trafton,British Columbia,West,Small Business,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,2011/11/22
7959,56868,2011/12/3,Low,34,1947.4265,0.03,Regular Air,473.27,65.99,5.92,Bobby Trafton,British Columbia,West,Corporate,Technology,Telephones and Communication,252,Small Box,0.55,2011/12/10
471,3232,2012/10/8,Critical,5,42.66,0.06,Regular Air,-11.83,7.84,4.71,Brad Eason,Nunavut,Nunavut,Small Business,Office Supplies,Binders and Binder Accessories,XtraLife? ClearVue? Slant-D? Ring Binders by Cardinal,Small Box,0.35,2012/10/10
2161,15591,2012/6/6,Critical,31,426.34,0,Regular Air,73.53,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,DAX Copper Panel Document Frame-- 5 x 7 Size,Small Box,0.43,2012/6/8
4202,29861,2012/4/25,Critical,11,35.17,0.03,Regular Air,5.58,3.08,0.99,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,Avery 481,Small Box,0.37,2012/4/26
7813,55875,2009/11/25,Critical,50,413.86,0,Regular Air,39.29,7.59,4,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Master Giant Foot? Doorstop-- Safety Yellow,Wrap Bag,0.42,2009/11/28
7814,55875,2009/11/25,Critical,31,178.45,0.09,Regular Air,-104.96,5.98,4.69,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Perma STOR-ALL? Hanging File Box-- 13 1/8"W x 12 1/4"D x 10 1/2"H,Small Box,0.68,2009/11/25
5037,35908,2010/12/12,Not Specified,40,240.18,0.06,Regular Air,-160.21,5.78,7.64,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,0.36,2010/12/14
5038,35908,2010/12/12,Not Specified,45,529.28,0.1,Express Air,-30.27,12.21,4.81,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2010/12/13
5152,36706,2009/4/11,Not Specified,47,887.45,0.1,Regular Air,365.79,20.98,1.49,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,2009/4/13
5153,36706,2009/4/11,Not Specified,7,355.97,0.03,Regular Air,-4.46,48.04,19.99,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,Small Box,0.37,2009/4/13
5862,41606,2009/6/23,High,23,4514.86,0.09,Delivery Truck,-641.09,200.98,55.96,Brad Eason,Ontario,Ontario,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,0.75,2009/6/24
5863,41606,2009/6/23,High,30,79.14,0.09,Regular Air,-4.73,2.78,0.97,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 333,Wrap Bag,0.59,2009/6/24
1694,12228,2009/6/25,Not Specified,1,159.51,0.04,Delivery Truck,-103.63,130.98,30,Brad Norvell,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms-- Plum,Jumbo Drum,0.78,2009/6/28
1695,12228,2009/6/25,Not Specified,30,5015.051,0.05,Regular Air,1090.43,200.99,4.2,Brad Norvell,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,2009/6/25
2352,16967,2011/8/19,Low,5,397.55,0.08,Regular Air,-152.47,83.1,6.13,Brad Norvell,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Micro Innovations Micro Digital Wireless Keyboard and Mouse-- Gray,Small Box,0.45,2011/8/21
2353,16967,2011/8/19,Low,34,676.26,0.06,Regular Air,181.98,19.98,5.77,Brad Norvell,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2011/8/19
6960,49763,2011/2/13,Critical,8,49.04,0.02,Regular Air,9.29,5.68,1.39,Brad Norvell,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2011/2/14
6961,49763,2011/2/13,Critical,6,2320.35,0,Delivery Truck,-237.62,348.21,84.84,Brad Norvell,Manitoba,Prarie,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,2011/2/13
7793,55749,2012/5/3,Critical,42,364.8,0.01,Regular Air,149.45,8.74,1.39,Brad Norvell,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Recycled Envelopes,Small Box,0.38,2012/5/4
5241,37287,2012/11/1,Low,45,130.25,0.05,Regular Air,0.89,2.98,1.58,Brad Thomas,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,2012/11/6
5134,36609,2009/5/14,Not Specified,8,45.73,0,Regular Air,-23.29,4.98,5.49,Brad Thomas,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,0.38,2009/5/16
5239,37287,2012/11/1,Low,18,122.41,0.09,Regular Air,2.37,6.64,4.95,Brad Thomas,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2012/11/5
5467,38851,2012/6/10,Critical,1,8.49,0.06,Regular Air,-5.74,3.74,4.69,Brad Thomas,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,2012/6/11
4950,35201,2010/6/4,Low,18,211.44,0.03,Regular Air,-75.81,10.97,6.5,Brad Thomas,Quebec,Quebec,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2010/6/11
4874,34689,2009/11/23,Low,36,572.4,0.07,Regular Air,-39.5,16.91,6.25,Brad Thomas,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,Tenex Personal Self-Stacking Standard File Box-- Black/Gray,Small Box,0.58,2009/11/30
5240,37287,2012/11/1,Low,22,2052.2655,0.04,Regular Air,371.4,110.99,2.5,Brad Thomas,Quebec,Quebec,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,2012/11/5
30,195,2010/12/27,Medium,34,1315.74,0.03,Regular Air,260.87,36.55,13.89,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils-- 48-Color Set,Wrap Bag,0.41,2010/12/29
74,448,2011/8/20,Medium,22,1162.4005,0.09,Regular Air,-284.63,65.99,19.99,Brad Thomas,Yukon,Yukon,Corporate,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,2011/8/22
536,3649,2009/7/5,Low,8,79.42,0.01,Regular Air,-15.46,8.88,6.28,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,GBC Instant Index? System for Binding Systems,Small Box,0.35,2009/7/10
537,3649,2009/7/5,Low,26,75.6,0.06,Regular Air,17.14,2.88,0.99,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Labels,Avery 514,Small Box,0.36,2009/7/14
1612,11682,2010/7/4,Low,5,102.18,0.09,Regular Air,-65.67,19.98,4,Brad Thomas,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,2010/7/11
2421,17568,2010/10/8,Not Specified,31,512.87,0,Regular Air,170.69,16.48,1.99,Brad Thomas,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,2010/10/9
2440,17701,2012/5/21,Critical,21,80.45,0.09,Regular Air,-60.96,3.74,4.69,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,2012/5/22
2851,20519,2009/4/10,High,7,124.19,0.03,Regular Air,-53.3,15.99,11.28,Brad Thomas,Yukon,Yukon,Home Office,Technology,Office Machines,210 Trimline Phone-- White,Medium Box,0.38,2009/4/11
3117,22402,2009/5/27,Critical,33,1194.34,0.04,Regular Air,497.11,37.7,2.99,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,2009/5/28
3118,22402,2009/5/27,Critical,1,51.833,0.01,Regular Air,-235.9,55.99,5,Brad Thomas,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2009/5/28
3883,27745,2010/9/20,Low,41,6126.93,0.01,Delivery Truck,-1704.89,146.05,80.2,Brad Thomas,Yukon,Yukon,Home Office,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,2010/9/24
4019,28737,2011/10/3,Critical,50,413.37,0.04,Regular Air,-224.41,8.45,7.77,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Scissors-- Rulers and Trimmers,Elite 5" Scissors,Small Pack,0.55,2011/10/5
4020,28737,2011/10/3,Critical,17,1721.641,0.04,Regular Air,242.44,115.99,4.23,Brad Thomas,Yukon,Yukon,Home Office,Technology,Telephones and Communication,282,Small Box,0.56,2011/10/5
4159,29505,2012/12/27,Medium,22,45.21,0.02,Express Air,4.61,1.76,0.7,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2012/12/28
4318,30759,2009/5/8,Not Specified,2,64.79,0.03,Regular Air,-41.32,29.34,7.87,Brad Thomas,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Seth Thomas 14" Putty-Colored Wall Clock,Small Box,0.54,2009/5/10
4336,30887,2010/7/7,Critical,44,4357.117,0.07,Regular Air,1192.98,115.99,5.92,Brad Thomas,Yukon,Yukon,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58,2010/7/7
4382,31233,2011/9/24,Low,41,1298.29,0.06,Regular Air,542.33,31.78,1.99,Brad Thomas,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Memorex 4.7GB DVD-RAM-- 3/Pack,Small Pack,0.42,2011/9/28
4383,31233,2011/9/24,Low,3,19.34,0.06,Regular Air,-11.36,4.98,5.02,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1989,Small Box,0.38,2011/9/26
4384,31233,2011/9/24,Low,35,590.32,0.06,Regular Air,-91.31,16.99,8.99,Brad Thomas,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56,2011/9/28
4385,31233,2011/9/24,Low,19,4245.93,0,Regular Air,-626.45,209.37,69,Brad Thomas,Yukon,Yukon,Home Office,Furniture,Tables,Hon 2111 Invitation? Series Corner Table,Large Box,0.79,2011/10/3
4861,34597,2010/12/16,Medium,8,849.337,0.07,Express Air,-258.85,125.99,2.5,Brad Thomas,British Columbia,West,Home Office,Technology,Telephones and Communication,V2397,Small Box,0.58,2010/12/18
6719,47872,2009/6/12,Critical,38,1756.27,0.09,Regular Air,649.05,46.89,5.1,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,2009/6/14
6720,47872,2009/6/12,Critical,50,345.58,0.05,Regular Air,-38.04,6.64,4.95,Brad Thomas,British Columbia,West,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2009/6/13
6730,47910,2009/8/15,High,30,5290.57,0.08,Regular Air,1389.18,178.47,19.99,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Hot File? 7-Pocket-- Floor Stand,Small Box,0.55,2009/8/16
7721,55330,2009/8/12,Medium,49,633.91,0,Regular Air,141.17,12.58,5.16,Brad Thomas,British Columbia,West,Corporate,Furniture,Office Furnishings,DAX Copper Panel Document Frame-- 5 x 7 Size,Small Box,0.43,2009/8/12
8395,59971,2011/5/31,Critical,26,437.77,0.01,Express Air,-125.8,15.98,8.99,Brad Thomas,British Columbia,West,Home Office,Technology,Computer Peripherals,Imation 3.5" DS/HD IBM Formatted Diskettes-- 50/Pack,Small Pack,0.64,2011/6/2
8396,59971,2011/5/31,Critical,45,514.86,0.08,Regular Air,-10.84,12.28,6.47,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1881,Small Box,0.38,2011/6/2
8397,59971,2011/5/31,Critical,12,356.27,0.1,Express Air,84.53,30.98,5.09,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 19,Small Box,0.4,2011/6/2
4754,33797,2009/1/11,Not Specified,20,4531.34,0.08,Delivery Truck,653.68,297.64,14.7,Bradley Drucker,Nova Scotia,Atlantic,Small Business,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,2009/1/11
4755,33797,2009/1/11,Not Specified,44,574.5,0.02,Regular Air,-449.04,12.99,14.37,Bradley Drucker,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Tensor "Hersey Kiss" Styled Floor Lamp,Large Box,0.73,2009/1/12
4756,33797,2009/1/11,Not Specified,18,262.94,0.06,Regular Air,-22.37,14.42,6.75,Bradley Drucker,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,2009/1/12
4757,33797,2009/1/11,Not Specified,29,138.17,0.05,Express Air,-103.78,4.14,6.6,Bradley Drucker,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.49,2009/1/13
4758,33797,2009/1/11,Not Specified,18,216.87,0.03,Regular Air,30.53,11.34,5.01,Bradley Drucker,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,2009/1/11
467,3175,2009/7/14,Low,23,3553.62,0.07,Regular Air,521.69,165.2,19.99,Bradley Drucker,Yukon,Yukon,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,2009/7/16
674,4706,2012/12/28,Not Specified,30,2116.7,0.02,Regular Air,488.82,67.28,19.99,Bradley Drucker,Yukon,Yukon,Small Business,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,2012/12/30
721,5188,2011/3/1,Not Specified,24,192.8,0.05,Regular Air,31,8.01,2.87,Bradley Drucker,Yukon,Yukon,Small Business,Office Supplies,Paper,TOPS Money Receipt Book-- Consecutively Numbered in Red--,Wrap Bag,0.4,2011/3/4
1427,10339,2011/10/11,Low,49,9752.25,0.09,Regular Air,3066.17,209.84,21.21,Bradley Drucker,Yukon,Yukon,Small Business,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,2011/10/15
3243,23238,2010/3/31,Not Specified,25,2976.19,0.05,Delivery Truck,-44.52,115.99,56.14,Bradley Drucker,Yukon,Yukon,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2010/4/2
4731,33696,2009/5/7,High,2,57.73,0.06,Regular Air,-101.41,27.48,4,Bradley Drucker,British Columbia,West,Small Business,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,2009/5/9
5586,39617,2011/12/17,Not Specified,33,1283.68,0.08,Regular Air,202.47,39.98,9.2,Bradley Drucker,British Columbia,West,Small Business,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011/12/19
5587,39617,2011/12/17,Not Specified,28,169.46,0.02,Regular Air,34.24,5.84,1.2,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2011/12/19
7610,54467,2010/10/18,Low,37,436.67,0.06,Regular Air,51.91,11.58,5.72,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Envelopes,Peel & Seel? Recycled Catalog Envelopes-- Brown,Small Box,0.35,2010/10/20
7611,54467,2010/10/18,Low,30,146.72,0.06,Regular Air,18.26,5.08,2.03,Bradley Drucker,British Columbia,West,Small Business,Furniture,Office Furnishings,Master Caster Door Stop-- Brown,Wrap Bag,0.51,2010/10/20
7612,54467,2010/10/18,Low,17,74.83,0.08,Regular Air,-83.71,4.06,6.89,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,Small Box,0.6,2010/10/23
7641,54727,2010/12/13,Medium,29,1427.14,0.02,Regular Air,605.92,48.04,7.23,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1885,Small Box,0.37,2010/12/14
462,3138,2009/2/8,Not Specified,4,718.03,0.07,Express Air,-427.47,179.99,19.99,Bradley Nguyen,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48,2009/2/8
1905,13634,2011/4/18,High,46,1824.13,0.05,Regular Air,104.51,39.98,7.12,Bradley Nguyen,Quebec,Quebec,Consumer,Technology,Computer Peripherals,IBM Active Response Keyboard-- Black,Small Box,0.67,2011/4/18
1906,13634,2011/4/18,High,27,151.38,0.04,Regular Air,-55.61,5.58,5.3,Bradley Nguyen,Quebec,Quebec,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2011/4/19
1915,13730,2011/5/9,High,26,3617.64,0.07,Delivery Truck,-354.13,146.34,43.75,Bradley Nguyen,Quebec,Quebec,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.64,2011/5/11
2526,18341,2010/7/18,Critical,39,237.89,0,Regular Air,-165.26,5.78,7.96,Bradley Nguyen,Quebec,Quebec,Consumer,Office Supplies,Paper,Xerox 196,Small Box,0.36,2010/7/18
5684,40165,2011/3/2,High,50,421.36,0.07,Regular Air,-75.17,8.62,4.5,Bradley Nguyen,Quebec,Quebec,Consumer,Office Supplies,Appliances,Acco Six-Outlet Power Strip-- 4' Cord Length,Small Box,0.59,2011/3/5
7961,56900,2011/11/26,Not Specified,16,54.32,0.09,Regular Air,16.11,3.41,0.7,Bradley Talbott,Nova Scotia,Atlantic,Small Business,Office Supplies,Rubber Bands,Advantus SlideClip? Paper Clips,Wrap Bag,0.37,2011/11/28
7974,57056,2012/11/8,Low,29,2185.61,0.01,Delivery Truck,-2897.25,70.89,89.3,Bradley Talbott,Nova Scotia,Atlantic,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,2012/11/15
3187,22880,2010/5/30,Medium,13,24.96,0.01,Regular Air,-20.68,1.7,1.99,Bradley Talbott,Nova Scotia,Atlantic,Small Business,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,2010/6/2
7041,50276,2011/2/14,Not Specified,34,390.35,0.05,Regular Air,71.03,11.55,2.36,Bradley Talbott,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2011/2/15
979,7079,2010/2/8,Medium,44,12296.49,0.01,Delivery Truck,-416.7,280.98,57,Brenda Bowman,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,Hon 2090 ¡°Pillow Soft¡± Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2010/2/9
980,7079,2010/2/8,Medium,18,128.13,0.03,Regular Air,-34.91,6.48,5.94,Brenda Bowman,Quebec,Quebec,Small Business,Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2" x 11"-- Ream,Small Box,0.37,2010/2/10
2064,14784,2012/3/14,Medium,43,2009.05,0.04,Delivery Truck,33.99,44.43,46.59,Brenda Bowman,Quebec,Quebec,Small Business,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,2012/3/15
6109,43271,2010/3/3,Medium,2,7.75,0.03,Regular Air,-5.27,2.6,2.4,Brenda Bowman,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2010/3/4
6976,49831,2010/8/23,Critical,18,274.32,0.01,Regular Air,-58.24,15.14,4.53,Brenda Bowman,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Eldon? Gobal File Keepers,Small Box,0.81,2010/8/25
7462,53248,2010/10/29,Critical,7,2423.06,0.06,Delivery Truck,-94.27,348.21,40.19,Brenda Bowman,Quebec,Quebec,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,2010/10/30
7481,53411,2011/11/29,Critical,25,667.64,0.08,Regular Air,-57.53,27.48,4,Brenda Bowman,Quebec,Quebec,Small Business,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,2011/11/30
370,2563,2010/11/18,Not Specified,12,31.77,0.04,Regular Air,8.34,2.61,0.5,Brenda Bowman,Saskachewan,Prarie,Small Business,Office Supplies,Labels,Avery 494,Small Box,0.39,2010/11/19
371,2563,2010/11/18,Not Specified,33,208.05,0.01,Regular Air,46.01,5.98,0.96,Brenda Bowman,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,2010/11/19
408,2759,2010/11/24,Not Specified,25,827.47,0,Regular Air,45.37,30.98,6.5,Brenda Bowman,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,Small Box,0.64,2010/11/26
1594,11495,2011/7/4,High,6,965.69,0,Delivery Truck,-144.2,146.34,43.75,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,2011/7/5
1710,12289,2011/12/24,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2011/12/28
2637,19078,2009/7/27,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2009/7/28
4864,34631,2009/10/23,Not Specified,5,22.06,0.06,Regular Air,-22.28,3.36,6.27,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,2009/10/24
4865,34631,2009/10/23,Not Specified,19,12616.2,0.07,Regular Air,2808.22,699.99,24.49,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2009/10/25
5286,37634,2012/5/21,Medium,32,368.18,0.07,Regular Air,-36.78,12.21,4.81,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2012/5/22
8344,59651,2010/5/20,Critical,36,283.21,0.08,Regular Air,-196.06,8.04,8.94,Brendan Dodson,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Twister Kit-- Gray/Clear-- 3/pkg,Small Box,0.4,2010/5/22
8345,59651,2010/5/20,Critical,18,45.8,0.04,Regular Air,-52.92,2.23,4.57,Brendan Dodson,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Pizzaz? Desk Accessories,Small Pack,0.41,2010/5/22
5393,38341,2009/5/18,Medium,38,623.1265,0.09,Regular Air,122.29,20.99,0.99,Brendan Murry,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,2009/5/18
